Track,Artist,Tag,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Reflection,Charlotte de Witte,Andrea,0.783,0.716,8,-7.445,1,0.0528,0.0014,0.751,0.119,0.297,133.997,audio_features,21WIoAisDlLyEsRAZX35CT,spotify:track:21WIoAisDlLyEsRAZX35CT,https://api.spotify.com/v1/tracks/21WIoAisDlLyEsRAZX35CT,https://api.spotify.com/v1/audio-analysis/21WIoAisDlLyEsRAZX35CT,406585,4
Lollipop,FOVOS,Andrea,0.894,0.625,2,-8.412,1,0.0926,0.0324,0.835,0.31,0.0682,140.034,audio_features,0iG3esqSDh6QJdN1zrAgyo,spotify:track:0iG3esqSDh6QJdN1zrAgyo,https://api.spotify.com/v1/tracks/0iG3esqSDh6QJdN1zrAgyo,https://api.spotify.com/v1/audio-analysis/0iG3esqSDh6QJdN1zrAgyo,144000,4
Angeli Domini - with Jane in the Box,VIZE,Andrea,0.785,0.462,6,-4.445,1,0.0531,0.203,0.878,0.13,0.347,150.102,audio_features,0JkUZtDFKWCIeL5HtEaseK,spotify:track:0JkUZtDFKWCIeL5HtEaseK,https://api.spotify.com/v1/tracks/0JkUZtDFKWCIeL5HtEaseK,https://api.spotify.com/v1/audio-analysis/0JkUZtDFKWCIeL5HtEaseK,140800,4
Boyz In Paris (with VINAI),Marnik,Andrea,0.554,0.968,1,-4.178,1,0.0695,0.0326,4.2e-05,0.304,0.415,74.465,audio_features,17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,151590,4
Sunglasses At Night,Gabry Ponte,Andrea,0.617,0.883,1,-6.312,1,0.037,0.00108,0.0177,0.337,0.102,140.012,audio_features,6eoY6XnhGFr3HInyECJdbx,spotify:track:6eoY6XnhGFr3HInyECJdbx,https://api.spotify.com/v1/tracks/6eoY6XnhGFr3HInyECJdbx,https://api.spotify.com/v1/audio-analysis/6eoY6XnhGFr3HInyECJdbx,170000,4
Party All The Time,Hannah Laing,Andrea,0.668,0.971,7,-4.018,0,0.0999,0.0103,0.0146,0.252,0.292,140.006,audio_features,49iD1q5Z58aEDqCemEXpS1,spotify:track:49iD1q5Z58aEDqCemEXpS1,https://api.spotify.com/v1/tracks/49iD1q5Z58aEDqCemEXpS1,https://api.spotify.com/v1/audio-analysis/49iD1q5Z58aEDqCemEXpS1,129861,4
Children - Radio Edit,Deborah de Luca,Andrea,0.553,0.948,1,-9.628,1,0.037,0.00881,0.818,0.102,0.0389,134.996,audio_features,7Bg90Jhm3Dhtu7m2YCpo6C,spotify:track:7Bg90Jhm3Dhtu7m2YCpo6C,https://api.spotify.com/v1/tracks/7Bg90Jhm3Dhtu7m2YCpo6C,https://api.spotify.com/v1/audio-analysis/7Bg90Jhm3Dhtu7m2YCpo6C,206222,4
Heute Nacht,Maddix,Andrea,0.609,0.912,11,-6.593,0,0.0391,0.0196,0.478,0.133,0.0391,135.027,audio_features,1eMUGMEWrvTXYWrPobq2dH,spotify:track:1eMUGMEWrvTXYWrPobq2dH,https://api.spotify.com/v1/tracks/1eMUGMEWrvTXYWrPobq2dH,https://api.spotify.com/v1/audio-analysis/1eMUGMEWrvTXYWrPobq2dH,204444,4
Be The One,Eli Brown,Andrea,0.659,0.93,0,-5.084,1,0.043,0.00634,0.177,0.104,0.546,135.977,audio_features,1cQld05IcUDw3RCFt7uymW,spotify:track:1cQld05IcUDw3RCFt7uymW,https://api.spotify.com/v1/tracks/1cQld05IcUDw3RCFt7uymW,https://api.spotify.com/v1/audio-analysis/1cQld05IcUDw3RCFt7uymW,169853,4
The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix),Age Of Love,Andrea,0.748,0.908,5,-8.319,0,0.0504,0.0588,0.894,0.0943,0.0576,130.004,audio_features,6R84ZlQF7gGkPB6o3GLZXB,spotify:track:6R84ZlQF7gGkPB6o3GLZXB,https://api.spotify.com/v1/tracks/6R84ZlQF7gGkPB6o3GLZXB,https://api.spotify.com/v1/audio-analysis/6R84ZlQF7gGkPB6o3GLZXB,489480,4
Feel It,Amelie Lens,Andrea,0.627,0.991,5,-8.524,0,0.0416,0.000549,0.845,0.0789,0.261,144.001,audio_features,6iKLdREEci9SyzXl9JNUVk,spotify:track:6iKLdREEci9SyzXl9JNUVk,https://api.spotify.com/v1/tracks/6iKLdREEci9SyzXl9JNUVk,https://api.spotify.com/v1/audio-analysis/6iKLdREEci9SyzXl9JNUVk,258573,4
LET'S GET FKD UP,Alok,Andrea,0.67,0.957,10,-5.43,1,0.0435,0.00258,0.211,0.185,0.431,159.985,audio_features,0iB5f04XdJ2tcfhoVkeLV8,spotify:track:0iB5f04XdJ2tcfhoVkeLV8,https://api.spotify.com/v1/tracks/0iB5f04XdJ2tcfhoVkeLV8,https://api.spotify.com/v1/audio-analysis/0iB5f04XdJ2tcfhoVkeLV8,121500,4
One Pill,VNSSA,Andrea,0.76,0.766,11,-7.167,0,0.0429,0.0281,0.619,0.128,0.469,130.022,audio_features,3C74wo9oewRgcvMj14O7Xu,spotify:track:3C74wo9oewRgcvMj14O7Xu,https://api.spotify.com/v1/tracks/3C74wo9oewRgcvMj14O7Xu,https://api.spotify.com/v1/audio-analysis/3C74wo9oewRgcvMj14O7Xu,217946,4
It's a Fine Day,JKRS,Andrea,0.865,0.774,11,-6.419,0,0.0747,0.118,0.477,0.0618,0.556,137.977,audio_features,4y4g8oUhA6SODQzbKY7GVp,spotify:track:4y4g8oUhA6SODQzbKY7GVp,https://api.spotify.com/v1/tracks/4y4g8oUhA6SODQzbKY7GVp,https://api.spotify.com/v1/audio-analysis/4y4g8oUhA6SODQzbKY7GVp,152609,4
Oui mais Non - Remix,Nicolas Julian,Andrea,0.601,0.955,1,-6.603,1,0.0546,0.0658,0.72,0.196,0.546,159.987,audio_features,36ZvYgWivlGx3G11YXReLL,spotify:track:36ZvYgWivlGx3G11YXReLL,https://api.spotify.com/v1/tracks/36ZvYgWivlGx3G11YXReLL,https://api.spotify.com/v1/audio-analysis/36ZvYgWivlGx3G11YXReLL,162338,4
It's That Time,Marlon Hoffstadt,Andrea,0.724,0.965,0,-6.195,1,0.0497,5.75e-05,0.859,0.705,0.753,147.023,audio_features,5fF9T9SMqBKUvT06cn7kBR,spotify:track:5fF9T9SMqBKUvT06cn7kBR,https://api.spotify.com/v1/tracks/5fF9T9SMqBKUvT06cn7kBR,https://api.spotify.com/v1/audio-analysis/5fF9T9SMqBKUvT06cn7kBR,240250,4
Rock With Me,Will Clarke,Andrea,0.744,0.697,10,-9.033,0,0.0575,0.00189,0.855,0.62,0.434,129.994,audio_features,4JOOUSb29WBiwpH47QUmif,spotify:track:4JOOUSb29WBiwpH47QUmif,https://api.spotify.com/v1/tracks/4JOOUSb29WBiwpH47QUmif,https://api.spotify.com/v1/audio-analysis/4JOOUSb29WBiwpH47QUmif,205696,4
Rave Harder Techno Bass,Mark Dekoda,Andrea,0.784,0.888,4,-6.617,0,0.165,0.0158,0.892,0.169,0.13,135.995,audio_features,1tkS8yt5NwTZkqFvZMxM0F,spotify:track:1tkS8yt5NwTZkqFvZMxM0F,https://api.spotify.com/v1/tracks/1tkS8yt5NwTZkqFvZMxM0F,https://api.spotify.com/v1/audio-analysis/1tkS8yt5NwTZkqFvZMxM0F,360000,4
Schwer,Paul Kalkbrenner,Andrea,0.658,0.753,1,-11.668,1,0.0301,0.35,0.696,0.107,0.0339,130.01,audio_features,4hy6D6HomELGqmQOEYGrPt,spotify:track:4hy6D6HomELGqmQOEYGrPt,https://api.spotify.com/v1/tracks/4hy6D6HomELGqmQOEYGrPt,https://api.spotify.com/v1/audio-analysis/4hy6D6HomELGqmQOEYGrPt,214895,4
ACID,Hardwell,Andrea,0.573,0.982,0,-5.518,1,0.0576,0.0278,0.768,0.386,0.0617,135.034,audio_features,6JkQb1qCCJDBV7kW5vJUAH,spotify:track:6JkQb1qCCJDBV7kW5vJUAH,https://api.spotify.com/v1/tracks/6JkQb1qCCJDBV7kW5vJUAH,https://api.spotify.com/v1/audio-analysis/6JkQb1qCCJDBV7kW5vJUAH,181333,4
Move It,POLTERGST,Andrea,0.625,0.972,11,-5.382,1,0.174,0.00679,0.379,0.147,0.282,159.989,audio_features,7F7G8FuCtggmPvs51E9fmN,spotify:track:7F7G8FuCtggmPvs51E9fmN,https://api.spotify.com/v1/tracks/7F7G8FuCtggmPvs51E9fmN,https://api.spotify.com/v1/audio-analysis/7F7G8FuCtggmPvs51E9fmN,185437,4
Overdrive - Edit,Charlotte de Witte,Andrea,0.715,0.786,0,-9.047,1,0.159,0.0114,0.525,0.117,0.0833,138.002,audio_features,6XmGXRgcSdCGG2u5gSmAJ9,spotify:track:6XmGXRgcSdCGG2u5gSmAJ9,https://api.spotify.com/v1/tracks/6XmGXRgcSdCGG2u5gSmAJ9,https://api.spotify.com/v1/audio-analysis/6XmGXRgcSdCGG2u5gSmAJ9,254836,4
Diamonds On My Mind,Eli Brown,Andrea,0.743,0.851,2,-5.457,1,0.195,0.0121,0.00382,0.0604,0.745,135.969,audio_features,5AWGyFvWNof3Knq7QrN3jD,spotify:track:5AWGyFvWNof3Knq7QrN3jD,https://api.spotify.com/v1/tracks/5AWGyFvWNof3Knq7QrN3jD,https://api.spotify.com/v1/audio-analysis/5AWGyFvWNof3Knq7QrN3jD,168529,4
Damage,Vini Vici,Andrea,0.641,0.98,7,-5.561,1,0.0996,0.0188,0.0458,0.125,0.199,138.027,audio_features,3uYo9KXhl2N2RAAKA9XN9h,spotify:track:3uYo9KXhl2N2RAAKA9XN9h,https://api.spotify.com/v1/tracks/3uYo9KXhl2N2RAAKA9XN9h,https://api.spotify.com/v1/audio-analysis/3uYo9KXhl2N2RAAKA9XN9h,177391,4
Renaissance,BUNT.,Andrea,0.767,0.834,8,-6.922,1,0.129,0.00553,0.094,0.143,0.175,141.98,audio_features,03aBQclFfQ82oEYCYTORfY,spotify:track:03aBQclFfQ82oEYCYTORfY,https://api.spotify.com/v1/tracks/03aBQclFfQ82oEYCYTORfY,https://api.spotify.com/v1/audio-analysis/03aBQclFfQ82oEYCYTORfY,151690,4
365,Biscits,Andrea,0.81,0.554,11,-17.77,0,0.192,0.0181,0.00718,0.73,0.79,127.019,audio_features,5roFM0I1K6um2yIYL6kGq2,spotify:track:5roFM0I1K6um2yIYL6kGq2,https://api.spotify.com/v1/tracks/5roFM0I1K6um2yIYL6kGq2,https://api.spotify.com/v1/audio-analysis/5roFM0I1K6um2yIYL6kGq2,192756,4
Losing Control,Odd Mob,Andrea,0.711,0.748,0,-6.524,1,0.0521,0.0493,0.765,0.316,0.254,134.014,audio_features,4LwxeWSBu0LQtEyGLb6FVP,spotify:track:4LwxeWSBu0LQtEyGLb6FVP,https://api.spotify.com/v1/tracks/4LwxeWSBu0LQtEyGLb6FVP,https://api.spotify.com/v1/audio-analysis/4LwxeWSBu0LQtEyGLb6FVP,165336,4
Metro,Kevin de Vries,Andrea,0.633,0.961,4,-3.975,0,0.0503,0.000968,0.808,0.145,0.0433,125.033,audio_features,6kkf975GwERykpvOTu7IXZ,spotify:track:6kkf975GwERykpvOTu7IXZ,https://api.spotify.com/v1/tracks/6kkf975GwERykpvOTu7IXZ,https://api.spotify.com/v1/audio-analysis/6kkf975GwERykpvOTu7IXZ,239586,4
Techno Sound,LUM!X,Andrea,0.623,0.943,10,-4.398,0,0.0629,0.0502,0.877,0.151,0.389,127.994,audio_features,3LZD2LEbajg4X40jReCXgi,spotify:track:3LZD2LEbajg4X40jReCXgi,https://api.spotify.com/v1/tracks/3LZD2LEbajg4X40jReCXgi,https://api.spotify.com/v1/audio-analysis/3LZD2LEbajg4X40jReCXgi,189961,4
Thank You (Not So Bad),Dimitri Vegas & Like Mike,Andrea,0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,audio_features,09CnYHiZ5jGT1wr1TXJ9Zt,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/tracks/09CnYHiZ5jGT1wr1TXJ9Zt,https://api.spotify.com/v1/audio-analysis/09CnYHiZ5jGT1wr1TXJ9Zt,140000,4
Like An Old Dog - Enrico Sangiuliano Remix,Röyksopp,Andrea,0.676,0.922,5,-7.835,1,0.0507,0.0426,0.836,0.108,0.122,129.999,audio_features,02juAgzBtqbe2r0OJOTLLD,spotify:track:02juAgzBtqbe2r0OJOTLLD,https://api.spotify.com/v1/tracks/02juAgzBtqbe2r0OJOTLLD,https://api.spotify.com/v1/audio-analysis/02juAgzBtqbe2r0OJOTLLD,483692,4
I Am Machine,Thomas Schumacher,Andrea,0.656,0.84,6,-7.201,1,0.0758,6.86e-06,0.691,0.247,0.0465,136.009,audio_features,7A8ec8nBw1BEwGgdSL5H90,spotify:track:7A8ec8nBw1BEwGgdSL5H90,https://api.spotify.com/v1/tracks/7A8ec8nBw1BEwGgdSL5H90,https://api.spotify.com/v1/audio-analysis/7A8ec8nBw1BEwGgdSL5H90,377419,4
Can't Get You out of My Head,Mondello'G,Andrea,0.853,0.597,9,-8.966,1,0.0712,0.125,0.113,0.102,0.633,149.992,audio_features,5M5KUXnWP2pB3NugBHcER9,spotify:track:5M5KUXnWP2pB3NugBHcER9,https://api.spotify.com/v1/tracks/5M5KUXnWP2pB3NugBHcER9,https://api.spotify.com/v1/audio-analysis/5M5KUXnWP2pB3NugBHcER9,148849,4
3 DAYS AWAKE,Marco Faraone,Andrea,0.748,0.978,9,-3.877,0,0.0998,0.0132,0.36,0.0729,0.39,131.995,audio_features,4mfrbMCZQqvhIpPpuyTQru,spotify:track:4mfrbMCZQqvhIpPpuyTQru,https://api.spotify.com/v1/tracks/4mfrbMCZQqvhIpPpuyTQru,https://api.spotify.com/v1/audio-analysis/4mfrbMCZQqvhIpPpuyTQru,143892,4
Tina,Vintage Culture,Andrea,0.746,0.91,5,-8.807,0,0.0584,0.00272,0.262,0.364,0.286,128.007,audio_features,22MfEGdH3Noyx9GfyZWpFz,spotify:track:22MfEGdH3Noyx9GfyZWpFz,https://api.spotify.com/v1/tracks/22MfEGdH3Noyx9GfyZWpFz,https://api.spotify.com/v1/audio-analysis/22MfEGdH3Noyx9GfyZWpFz,262500,4
Hey Baby (Drop It To The Floor) - HYPERTECHNO,Fyex,Andrea,0.77,0.772,8,-5.964,1,0.103,0.0102,0.000528,0.1,0.343,146.063,audio_features,6UaPEtxRDMInJ0IF0xc3kw,spotify:track:6UaPEtxRDMInJ0IF0xc3kw,https://api.spotify.com/v1/tracks/6UaPEtxRDMInJ0IF0xc3kw,https://api.spotify.com/v1/audio-analysis/6UaPEtxRDMInJ0IF0xc3kw,131511,4
Tattoo,Sonny Wern,Andrea,0.685,0.806,6,-4.788,1,0.0976,0.0731,0.289,0.0807,0.564,151.983,audio_features,0GVQIYb9oqnGfpOLwTSJYZ,spotify:track:0GVQIYb9oqnGfpOLwTSJYZ,https://api.spotify.com/v1/tracks/0GVQIYb9oqnGfpOLwTSJYZ,https://api.spotify.com/v1/audio-analysis/0GVQIYb9oqnGfpOLwTSJYZ,192643,4
Sweat,DJSM,Andrea,0.708,0.931,2,-4.336,1,0.0455,0.00125,0.0316,0.098,0.275,140.006,audio_features,2uoaR6QNRYMB0zu0cUcM65,spotify:track:2uoaR6QNRYMB0zu0cUcM65,https://api.spotify.com/v1/tracks/2uoaR6QNRYMB0zu0cUcM65,https://api.spotify.com/v1/audio-analysis/2uoaR6QNRYMB0zu0cUcM65,132701,4
System - Original Mix,Chemical Bond,Andrea,0.667,0.896,1,-9.294,1,0.0455,0.0267,0.799,0.551,0.211,135.003,audio_features,1S9oVeEdM6GPWNkufULhog,spotify:track:1S9oVeEdM6GPWNkufULhog,https://api.spotify.com/v1/tracks/1S9oVeEdM6GPWNkufULhog,https://api.spotify.com/v1/audio-analysis/1S9oVeEdM6GPWNkufULhog,450477,4
System - Flavio Cerbone Remix,Chemical Bond,Andrea,0.541,0.605,0,-8.83,1,0.0618,0.0243,0.869,0.111,0.0507,135.032,audio_features,2X1JUg6hPzaHYhHUjpwT8S,spotify:track:2X1JUg6hPzaHYhHUjpwT8S,https://api.spotify.com/v1/tracks/2X1JUg6hPzaHYhHUjpwT8S,https://api.spotify.com/v1/audio-analysis/2X1JUg6hPzaHYhHUjpwT8S,344676,4
String Theory,HI-LO,Andrea,0.654,0.968,11,-4.846,0,0.109,0.0659,0.942,0.117,0.337,130.001,audio_features,50mVZbBcr6rYdt45OEPYlN,spotify:track:50mVZbBcr6rYdt45OEPYlN,https://api.spotify.com/v1/tracks/50mVZbBcr6rYdt45OEPYlN,https://api.spotify.com/v1/audio-analysis/50mVZbBcr6rYdt45OEPYlN,261231,4
Police Brutality,AIROD,Andrea,0.71,0.973,1,-6.018,0,0.0367,0.000269,0.841,0.098,0.138,145.003,audio_features,2xJfLMmhopHaPis1pd9CJR,spotify:track:2xJfLMmhopHaPis1pd9CJR,https://api.spotify.com/v1/tracks/2xJfLMmhopHaPis1pd9CJR,https://api.spotify.com/v1/audio-analysis/2xJfLMmhopHaPis1pd9CJR,373935,4
Universal Consciousness,Charlotte de Witte,Andrea,0.738,0.91,9,-8.938,0,0.107,0.00118,0.874,0.0939,0.124,137.022,audio_features,6cKTcheUC3OHDMI8QMKp08,spotify:track:6cKTcheUC3OHDMI8QMKp08,https://api.spotify.com/v1/tracks/6cKTcheUC3OHDMI8QMKp08,https://api.spotify.com/v1/audio-analysis/6cKTcheUC3OHDMI8QMKp08,400625,4
Control - Original Mix,UMEK,Andrea,0.757,0.918,2,-4.932,1,0.0548,0.00336,0.853,0.255,0.113,129.982,audio_features,3cwXKrP3RuQ6vlwvwUMJcZ,spotify:track:3cwXKrP3RuQ6vlwvwUMJcZ,https://api.spotify.com/v1/tracks/3cwXKrP3RuQ6vlwvwUMJcZ,https://api.spotify.com/v1/audio-analysis/3cwXKrP3RuQ6vlwvwUMJcZ,387808,4
Choir Of Spirits,Push,Andrea,0.62,0.701,1,-9.663,1,0.0445,0.000809,0.865,0.119,0.187,134.999,audio_features,0V6GWgubCBR8955ZWtJ4WR,spotify:track:0V6GWgubCBR8955ZWtJ4WR,https://api.spotify.com/v1/tracks/0V6GWgubCBR8955ZWtJ4WR,https://api.spotify.com/v1/audio-analysis/0V6GWgubCBR8955ZWtJ4WR,405439,4
Face Down - Original Mix,Itachi,Andrea,0.588,0.995,6,-5.747,0,0.0653,0.000776,0.679,0.209,0.0879,144.005,audio_features,5MXiCTONPWpKz02bgBaKaZ,spotify:track:5MXiCTONPWpKz02bgBaKaZ,https://api.spotify.com/v1/tracks/5MXiCTONPWpKz02bgBaKaZ,https://api.spotify.com/v1/audio-analysis/5MXiCTONPWpKz02bgBaKaZ,320000,4
Back for Rave - Original Mix,Teenage Mutants,Andrea,0.737,0.99,7,-4.795,1,0.0717,0.000728,0.88,0.0957,0.184,129.021,audio_features,3XZOviqLQTQdVrLlCOH8Ji,spotify:track:3XZOviqLQTQdVrLlCOH8Ji,https://api.spotify.com/v1/tracks/3XZOviqLQTQdVrLlCOH8Ji,https://api.spotify.com/v1/audio-analysis/3XZOviqLQTQdVrLlCOH8Ji,438791,3
Sgadi Li Mi,Charlotte de Witte,Andrea,0.765,0.94,6,-9.784,0,0.0605,0.0597,0.932,0.106,0.0528,135.009,audio_features,5uGAsQOyfMih2F9Zk8TkYH,spotify:track:5uGAsQOyfMih2F9Zk8TkYH,https://api.spotify.com/v1/tracks/5uGAsQOyfMih2F9Zk8TkYH,https://api.spotify.com/v1/audio-analysis/5uGAsQOyfMih2F9Zk8TkYH,384387,4
Focus And Concentration,Alignment,Andrea,0.585,0.925,1,-6.375,0,0.0527,9.58e-05,0.848,0.0634,0.0729,145.004,audio_features,30MjWoXuH6uI0WKMSESV2j,spotify:track:30MjWoXuH6uI0WKMSESV2j,https://api.spotify.com/v1/tracks/30MjWoXuH6uI0WKMSESV2j,https://api.spotify.com/v1/audio-analysis/30MjWoXuH6uI0WKMSESV2j,337657,4
The Door,Space 92,Andrea,0.776,0.958,11,-4.141,0,0.0625,0.00271,0.915,0.0645,0.143,131.008,audio_features,2R5j17Th87vImCG2YEQY6p,spotify:track:2R5j17Th87vImCG2YEQY6p,https://api.spotify.com/v1/tracks/2R5j17Th87vImCG2YEQY6p,https://api.spotify.com/v1/audio-analysis/2R5j17Th87vImCG2YEQY6p,378185,4
Space Date - Pleasurekraft Remix,Adam Beyer,Andrea,0.723,0.822,10,-9.421,0,0.0452,0.000607,0.788,0.112,0.0629,127.007,audio_features,1lbUtnuS8AYvKd0lziKpJ4,spotify:track:1lbUtnuS8AYvKd0lziKpJ4,https://api.spotify.com/v1/tracks/1lbUtnuS8AYvKd0lziKpJ4,https://api.spotify.com/v1/audio-analysis/1lbUtnuS8AYvKd0lziKpJ4,549051,4
Awake,Joseph Capriati,Andrea,0.799,0.715,7,-10.502,1,0.0669,0.042,0.915,0.0962,0.554,123.999,audio_features,2v05Kt0WDRv2fRTMYCcWxT,spotify:track:2v05Kt0WDRv2fRTMYCcWxT,https://api.spotify.com/v1/tracks/2v05Kt0WDRv2fRTMYCcWxT,https://api.spotify.com/v1/audio-analysis/2v05Kt0WDRv2fRTMYCcWxT,558374,4
Into The Wild,Beico,Andrea,0.789,0.894,4,-4.112,1,0.0679,0.00132,0.907,0.615,0.502,132.005,audio_features,0OJBTjOw61qHgPBETfabFU,spotify:track:0OJBTjOw61qHgPBETfabFU,https://api.spotify.com/v1/tracks/0OJBTjOw61qHgPBETfabFU,https://api.spotify.com/v1/audio-analysis/0OJBTjOw61qHgPBETfabFU,416364,4
Red Alarm,Alignment,Andrea,0.697,0.751,1,-7.974,1,0.0505,0.000204,0.91,0.155,0.232,144.978,audio_features,2RAoXIy4lNFkuaTpAcKFSc,spotify:track:2RAoXIy4lNFkuaTpAcKFSc,https://api.spotify.com/v1/tracks/2RAoXIy4lNFkuaTpAcKFSc,https://api.spotify.com/v1/audio-analysis/2RAoXIy4lNFkuaTpAcKFSc,336885,4
Out of the Void,Kaspar,Andrea,0.67,0.865,7,-6.354,1,0.129,0.00306,0.858,0.11,0.0766,131.97,audio_features,1bxlRZLS7Qk8FQYIAcZsD7,spotify:track:1bxlRZLS7Qk8FQYIAcZsD7,https://api.spotify.com/v1/tracks/1bxlRZLS7Qk8FQYIAcZsD7,https://api.spotify.com/v1/audio-analysis/1bxlRZLS7Qk8FQYIAcZsD7,380000,4
Orderly Chaos - Original Mix,Alignment,Andrea,0.685,0.919,7,-6.099,1,0.0546,0.0215,0.916,0.0811,0.175,140.001,audio_features,6pDFS313jjuoDKq4DeUvOH,spotify:track:6pDFS313jjuoDKq4DeUvOH,https://api.spotify.com/v1/tracks/6pDFS313jjuoDKq4DeUvOH,https://api.spotify.com/v1/audio-analysis/6pDFS313jjuoDKq4DeUvOH,377307,4
The Outsiders - T78 Remix,Christian Cambas,Andrea,0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,audio_features,0qP89hbMRlounSq9QDSK6v,spotify:track:0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/tracks/0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/audio-analysis/0qP89hbMRlounSq9QDSK6v,313701,4
Saw of Olympus,HI-LO,Andrea,0.732,0.933,6,-7.017,0,0.116,0.182,0.877,0.152,0.303,129.993,audio_features,0VnV4QbuGplPbXsFBJpX8y,spotify:track:0VnV4QbuGplPbXsFBJpX8y,https://api.spotify.com/v1/tracks/0VnV4QbuGplPbXsFBJpX8y,https://api.spotify.com/v1/audio-analysis/0VnV4QbuGplPbXsFBJpX8y,272221,4
Injection - Original Mix,Kaspar,Andrea,0.61,0.888,10,-6.981,0,0.048,0.0108,0.824,0.111,0.0489,129.992,audio_features,52nFiIeYWwY5IJRStcbbfj,spotify:track:52nFiIeYWwY5IJRStcbbfj,https://api.spotify.com/v1/tracks/52nFiIeYWwY5IJRStcbbfj,https://api.spotify.com/v1/audio-analysis/52nFiIeYWwY5IJRStcbbfj,421846,4
Saturn - Original Mix,Spartaque,Andrea,0.707,0.848,7,-6.89,1,0.107,0.00302,0.783,0.648,0.0416,129.022,audio_features,1uUb7jXf2JoKHxslefbC9W,spotify:track:1uUb7jXf2JoKHxslefbC9W,https://api.spotify.com/v1/tracks/1uUb7jXf2JoKHxslefbC9W,https://api.spotify.com/v1/audio-analysis/1uUb7jXf2JoKHxslefbC9W,219535,4
Shining - Reinier Zonneveld Filth On Acid Remix,Miro,Andrea,0.576,0.639,2,-9.164,1,0.0397,0.00538,0.86,0.111,0.0619,132.993,audio_features,4Sq8VGSGRbkAHxpkMKId6B,spotify:track:4Sq8VGSGRbkAHxpkMKId6B,https://api.spotify.com/v1/tracks/4Sq8VGSGRbkAHxpkMKId6B,https://api.spotify.com/v1/audio-analysis/4Sq8VGSGRbkAHxpkMKId6B,345338,4
Megator,T78,Andrea,0.717,0.986,11,-5.267,0,0.158,0.00127,0.838,0.0222,0.109,129.989,audio_features,7yyNaKHvH76G4tohz4cM7u,spotify:track:7yyNaKHvH76G4tohz4cM7u,https://api.spotify.com/v1/tracks/7yyNaKHvH76G4tohz4cM7u,https://api.spotify.com/v1/audio-analysis/7yyNaKHvH76G4tohz4cM7u,330462,4
Power,Alignment,Andrea,0.688,0.998,4,-6.688,0,0.0411,0.000564,0.742,0.108,0.0915,145.006,audio_features,1VZtBR63uLVG6v0NBid5Cv,spotify:track:1VZtBR63uLVG6v0NBid5Cv,https://api.spotify.com/v1/tracks/1VZtBR63uLVG6v0NBid5Cv,https://api.spotify.com/v1/audio-analysis/1VZtBR63uLVG6v0NBid5Cv,351288,4
Arcanes Célestes,ØRGIE,Andrea,0.649,0.973,5,-8.272,0,0.037,0.0417,0.849,0.0737,0.114,143.995,audio_features,3dCuWnwg782MgxRXmDDgUL,spotify:track:3dCuWnwg782MgxRXmDDgUL,https://api.spotify.com/v1/tracks/3dCuWnwg782MgxRXmDDgUL,https://api.spotify.com/v1/audio-analysis/3dCuWnwg782MgxRXmDDgUL,459000,4
Free Ukraine - Original Mix,Demon Noise,Andrea,0.622,0.955,9,-5.529,1,0.0716,0.000534,0.807,0.13,0.0379,132.008,audio_features,7xMxaTaJWL7SGCNGuyYspt,spotify:track:7xMxaTaJWL7SGCNGuyYspt,https://api.spotify.com/v1/tracks/7xMxaTaJWL7SGCNGuyYspt,https://api.spotify.com/v1/audio-analysis/7xMxaTaJWL7SGCNGuyYspt,266364,4
The Last Dance - Alignment Remix,Regal,Andrea,0.599,0.997,0,-6.914,0,0.097,0.000219,0.918,0.314,0.0729,144.003,audio_features,74dG9Z0b9Mf8UqDKChx4EV,spotify:track:74dG9Z0b9Mf8UqDKChx4EV,https://api.spotify.com/v1/tracks/74dG9Z0b9Mf8UqDKChx4EV,https://api.spotify.com/v1/audio-analysis/74dG9Z0b9Mf8UqDKChx4EV,311449,4
Hercules,AKKI (DE),Andrea,0.79,0.973,10,-7.616,0,0.167,0.000104,0.868,0.0645,0.0506,130.006,audio_features,56fFmIpNTFTcQSrfCNxeyu,spotify:track:56fFmIpNTFTcQSrfCNxeyu,https://api.spotify.com/v1/tracks/56fFmIpNTFTcQSrfCNxeyu,https://api.spotify.com/v1/audio-analysis/56fFmIpNTFTcQSrfCNxeyu,392009,4
